node_id,name,type,city,segment,lat,lon,customer_type,demand_packages,zbe_required,service_min,ready_min,due_min
1270,Zaragoza – Cliente 1664,client,Zaragoza,periurban,41.4783012803582,-0.899118037373036,tienda,9,0,20,480,1080
2631,Zaragoza – Cliente 3482,client,Zaragoza,periurban,41.82328474477874,-0.9704119199314192,tienda,19,0,18,480,1080
2643,Zaragoza – Cliente 3494,client,Zaragoza,periurban,41.40754768115792,-0.8964062274366229,tienda,11,0,12,480,1080
318,Zaragoza – Cliente 0412,client,Zaragoza,urban,41.574477508200495,-1.0668151544113336,tienda,19,0,15,480,1080
2544,Zaragoza – Cliente 3364,client,Zaragoza,urban,41.66816510735312,-0.955958827027106,particular,2,0,5,480,1080
1311,Zaragoza – Cliente 1711,client,Zaragoza,regional,40.39262162055312,-2.190638522463688,particular,3,0,7,480,1080
1202,Zaragoza – Cliente 1580,client,Zaragoza,urban,41.60421682927558,-0.951981996282855,particular,1,0,8,480,1080
2468,Zaragoza – Cliente 3261,client,Zaragoza,urban,41.601535225499816,-0.8987650178839859,particular,2,0,5,480,1080
1150,Zaragoza – Cliente 1514,client,Zaragoza,urban,41.64550492868781,-1.0961351156723342,particular,1,0,6,480,1080
2583,Zaragoza – Cliente 3414,client,Zaragoza,urban,41.65784063429663,-1.020875921051534,particular,4,1,8,480,1080
2645,Zaragoza – Cliente 3498,client,Zaragoza,periurban,41.438719677768894,-0.8533040890852642,tienda,6,0,11,480,1080
1151,Zaragoza – Cliente 1517,client,Zaragoza,urban,41.65973397050892,-1.0462904949250542,tienda,9,1,18,480,1080
2533,Zaragoza – Cliente 3351,client,Zaragoza,urban,41.68188824835396,-1.0789362777888176,tienda,11,0,11,480,1080
2461,Zaragoza – Cliente 3254,client,Zaragoza,urban,41.64219439867277,-1.0143596317980776,particular,1,1,7,480,1080
2438,Zaragoza – Cliente 3218,client,Zaragoza,urban,41.716114648252855,-1.094806258599292,particular,2,0,7,480,1080
2626,Zaragoza – Cliente 3476,client,Zaragoza,periurban,41.63786438745947,-0.7290080003578918,tienda,6,0,17,480,1080
1127,Zaragoza – Cliente 1482,client,Zaragoza,urban,41.74668854748163,-1.0789286401723717,particular,1,0,5,480,1080
2615,Zaragoza – Cliente 3458,client,Zaragoza,periurban,41.493105697099104,-1.0362191424520322,tienda,7,0,15,480,1080
1100,Zaragoza – Cliente 1448,client,Zaragoza,urban,41.589223245632894,-1.0053673242471142,particular,1,0,6,480,1080
1147,Zaragoza – Cliente 1511,client,Zaragoza,urban,41.66145668465362,-1.014125665377857,tienda,12,1,16,480,1080
1243,Zaragoza – Cliente 1630,client,Zaragoza,periurban,41.7878750685481,-0.8253864397746654,tienda,10,0,11,480,1080
2538,Zaragoza – Cliente 3356,client,Zaragoza,urban,41.66892970328864,-0.978469323708604,particular,3,1,6,480,1080
1101,Zaragoza – Cliente 1449,client,Zaragoza,urban,41.62357186842132,-1.0329938698922574,particular,2,0,6,480,1080
2437,Zaragoza – Cliente 3217,client,Zaragoza,urban,41.72058580360275,-1.0437402121257713,particular,1,0,8,480,1080
1283,Zaragoza – Cliente 1680,client,Zaragoza,periurban,41.83088526798437,-1.0611373172964127,particular,1,0,7,480,1080
1297,Zaragoza – Cliente 1695,client,Zaragoza,regional,43.15100512711727,0.0517456400191214,tienda,10,0,16,480,1080
2590,Zaragoza – Cliente 3422,client,Zaragoza,urban,41.645297163811925,-1.04295075931853,tienda,14,1,19,480,1080
1126,Zaragoza – Cliente 1480,client,Zaragoza,urban,41.699392240003526,-1.0238517802418134,tienda,12,0,11,480,1080
1187,Zaragoza – Cliente 1561,client,Zaragoza,urban,41.570343675525706,-0.9975800683029776,particular,3,0,6,480,1080
1206,Zaragoza – Cliente 1586,client,Zaragoza,urban,41.65975008943113,-1.0291872976540757,particular,1,1,7,480,1080
2436,Zaragoza – Cliente 3216,client,Zaragoza,urban,41.6521757679035,-1.0085033417758222,particular,1,1,5,480,1080
1250,Zaragoza – Cliente 1640,client,Zaragoza,periurban,41.56581045271664,-0.8471128969846382,tienda,12,0,19,480,1080
2625,Zaragoza – Cliente 3474,client,Zaragoza,periurban,41.72980819755691,-1.0881527019864057,tienda,12,0,12,480,1080
2570,Zaragoza – Cliente 3399,client,Zaragoza,urban,41.661250532698006,-0.9605365752792306,particular,1,0,5,480,1080
2591,Zaragoza – Cliente 3423,client,Zaragoza,urban,41.65576024129037,-1.1559692622785878,particular,2,0,6,480,1080
2612,Zaragoza – Cliente 3455,client,Zaragoza,periurban,41.4833792455429,-1.2436924553716264,tienda,12,0,20,480,1080
2642,Zaragoza – Cliente 3493,client,Zaragoza,periurban,41.55918904991185,-0.9524038545112328,tienda,17,0,17,480,1080
2501,Zaragoza – Cliente 3310,client,Zaragoza,urban,41.60761269936711,-0.9143023308143796,particular,1,0,8,480,1080
1129,Zaragoza – Cliente 1484,client,Zaragoza,urban,41.66198343887645,-0.9868891738440098,particular,2,1,7,480,1080
2694,Zaragoza – Cliente 3578,client,Zaragoza,regional,42.304016741633006,1.102265961671851,tienda,15,0,16,480,1080
1227,Zaragoza – Cliente 1611,client,Zaragoza,urban,41.65418948603478,-1.0671238245431889,particular,2,0,8,480,1080
2455,Zaragoza – Cliente 3247,client,Zaragoza,urban,41.66286665230131,-1.011606802914498,particular,3,1,8,480,1080
333,Zaragoza – Cliente 0432,client,Zaragoza,urban,41.70713785578262,-1.0549518703750458,particular,4,0,5,480,1080
1223,Zaragoza – Cliente 1605,client,Zaragoza,urban,41.58827708858999,-1.0649433014455283,particular,3,0,5,480,1080
1133,Zaragoza – Cliente 1491,client,Zaragoza,urban,41.6673967880982,-0.8988288533827672,tienda,10,0,10,480,1080
2656,Zaragoza – Cliente 3513,client,Zaragoza,periurban,41.708343932668456,-1.255022008107026,tienda,7,0,14,480,1080
2506,Zaragoza – Cliente 3318,client,Zaragoza,urban,41.677012473247565,-0.990905889383628,particular,3,1,7,480,1080
2560,Zaragoza – Cliente 3385,client,Zaragoza,urban,41.65176484311218,-0.8755753771062544,particular,1,0,8,480,1080
2658,Zaragoza – Cliente 3516,client,Zaragoza,periurban,41.88582585169737,-0.9385928032737556,tienda,20,0,14,480,1080
2508,Zaragoza – Cliente 3321,client,Zaragoza,urban,41.61289511095363,-1.0050505323387515,particular,5,0,6,480,1080
2679,Zaragoza – Cliente 3550,client,Zaragoza,regional,42.517211482463175,-1.5355575538776616,particular,1,0,5,480,1080
2515,Zaragoza – Cliente 3329,client,Zaragoza,urban,41.65752111108844,-1.1415679310750784,tienda,15,0,13,480,1080
2499,Zaragoza – Cliente 3307,client,Zaragoza,urban,41.74003313337053,-1.035754602631831,particular,4,0,6,480,1080
2693,Zaragoza – Cliente 3577,client,Zaragoza,regional,42.84247276659932,0.724293902973018,tienda,11,0,11,480,1080
1298,Zaragoza – Cliente 1696,client,Zaragoza,regional,41.904573259940754,-3.1225009741806016,tienda,11,0,11,480,1080
2613,Zaragoza – Cliente 3456,client,Zaragoza,periurban,41.723989095089095,-0.7915367591279558,tienda,8,0,15,480,1080
2595,Zaragoza – Cliente 3431,client,Zaragoza,urban,41.724279283422334,-0.9272277968785788,particular,2,0,6,480,1080
2528,Zaragoza – Cliente 3344,client,Zaragoza,urban,41.7194502422355,-1.0345224985075143,particular,3,0,8,480,1080
1116,Zaragoza – Cliente 1468,client,Zaragoza,urban,41.66522639845479,-1.0126320862910358,tienda,12,1,15,480,1080
1183,Zaragoza – Cliente 1556,client,Zaragoza,urban,41.63647409767215,-0.9538738150250649,particular,3,0,8,480,1080
2534,Zaragoza – Cliente 3352,client,Zaragoza,urban,41.60267984954125,-0.9827335468577916,tienda,12,0,20,480,1080
2580,Zaragoza – Cliente 3410,client,Zaragoza,urban,41.69174793474213,-1.0429984797302314,particular,2,0,8,480,1080
2562,Zaragoza – Cliente 3387,client,Zaragoza,urban,41.6976313571377,-1.086450857461749,tienda,15,0,11,480,1080
2486,Zaragoza – Cliente 3284,client,Zaragoza,urban,41.6702366410524,-0.9582160398590448,tienda,20,0,16,480,1080
2427,Zaragoza – Cliente 3205,client,Zaragoza,urban,41.63831677262008,-0.92324222931363,particular,3,0,5,480,1080
1155,Zaragoza – Cliente 1521,client,Zaragoza,urban,41.58595864171706,-0.9329486765482506,particular,1,0,6,480,1080
2695,Zaragoza – Cliente 3579,client,Zaragoza,regional,42.388453998352176,0.9753688209943664,tienda,10,0,10,480,1080
1237,Zaragoza – Cliente 1624,client,Zaragoza,periurban,41.47920098775772,-1.0944752091491745,tienda,11,0,13,480,1080
1310,Zaragoza – Cliente 1710,client,Zaragoza,regional,41.15480231105523,-2.220923502835721,tienda,24,0,19,480,1080
2662,Zaragoza – Cliente 3523,client,Zaragoza,periurban,41.62102061618811,-0.8039887670309606,tienda,16,0,11,480,1080
1168,Zaragoza – Cliente 1537,client,Zaragoza,urban,41.58272999070146,-1.0122837528839996,particular,1,0,7,480,1080
2430,Zaragoza – Cliente 3209,client,Zaragoza,urban,41.6818330380293,-0.9824332472364478,particular,1,1,7,480,1080
1140,Zaragoza – Cliente 1501,client,Zaragoza,urban,41.62535775132868,-0.9184515509199018,tienda,11,0,17,480,1080
2523,Zaragoza – Cliente 3338,client,Zaragoza,urban,41.65422861509106,-1.035790980655266,tienda,14,1,19,480,1080
1201,Zaragoza – Cliente 1579,client,Zaragoza,urban,41.67468970361261,-0.9447015436338332,tienda,9,0,17,480,1080
2681,Zaragoza – Cliente 3553,client,Zaragoza,regional,42.89422645941714,-2.0269975646032963,particular,1,0,5,480,1080
1262,Zaragoza – Cliente 1654,client,Zaragoza,periurban,41.64022172122912,-0.6741276828492377,tienda,9,0,16,480,1080
1236,Zaragoza – Cliente 1623,client,Zaragoza,periurban,41.76336538521661,-1.304636147709049,particular,1,0,7,480,1080
1119,Zaragoza – Cliente 1473,client,Zaragoza,urban,41.66248583319173,-0.9792891373887233,tienda,11,1,14,480,1080
1124,Zaragoza – Cliente 1478,client,Zaragoza,urban,41.734914522215725,-1.018896501039026,tienda,9,0,17,480,1080
2601,Zaragoza – Cliente 3441,client,Zaragoza,urban,41.60027694319648,-1.043948864887203,tienda,7,0,12,480,1080
2489,Zaragoza – Cliente 3289,client,Zaragoza,urban,41.66785803908916,-1.011520862955572,particular,3,1,5,480,1080
2497,Zaragoza – Cliente 3305,client,Zaragoza,urban,41.64890696740632,-1.0022410494178071,particular,5,1,7,480,1080
1228,Zaragoza – Cliente 1612,client,Zaragoza,periurban,41.68487488230733,-0.779039700981137,tienda,12,0,10,480,1080
2680,Zaragoza – Cliente 3552,client,Zaragoza,regional,42.85810471958696,-0.6453132244306004,particular,4,0,8,480,1080
2569,Zaragoza – Cliente 3398,client,Zaragoza,urban,41.74923201631201,-1.0519598162288062,particular,3,0,5,480,1080
2460,Zaragoza – Cliente 3253,client,Zaragoza,urban,41.64321866554699,-0.9646728763023324,particular,3,0,8,480,1080
1131,Zaragoza – Cliente 1488,client,Zaragoza,urban,41.747609779565074,-0.9654888481896784,particular,1,0,8,480,1080
2703,Zaragoza – Cliente 3589,client,Zaragoza,regional,41.64319549700667,1.4797211277235909,tienda,13,0,19,480,1080
1289,Zaragoza – Cliente 1686,client,Zaragoza,regional,41.344637731017606,-2.623992735928132,tienda,15,0,16,480,1080
2666,Zaragoza – Cliente 3528,client,Zaragoza,periurban,41.43804848007762,-1.0396338002292898,tienda,13,0,18,480,1080
323,Zaragoza – Cliente 0417,client,Zaragoza,urban,41.64270853577958,-0.9883978138636876,particular,1,1,5,480,1080
1111,Zaragoza – Cliente 1463,client,Zaragoza,urban,41.64890729335341,-1.0402744218067304,particular,1,1,7,480,1080
2677,Zaragoza – Cliente 3545,client,Zaragoza,regional,41.15107699578568,-0.3556173870718839,tienda,14,0,14,480,1080
2557,Zaragoza – Cliente 3381,client,Zaragoza,urban,41.60766932954213,-1.006884135422892,particular,1,0,7,480,1080
1137,Zaragoza – Cliente 1498,client,Zaragoza,urban,41.62604896675227,-0.880061598865108,tienda,17,0,14,480,1080
2608,Zaragoza – Cliente 3449,client,Zaragoza,periurban,41.84063912920155,-1.0208648218455745,tienda,17,0,13,480,1080
324,Zaragoza – Cliente 0418,client,Zaragoza,urban,41.63856727178269,-1.021281015357417,particular,4,1,8,480,1080
1173,Zaragoza – Cliente 1542,client,Zaragoza,urban,41.62602533777783,-0.9977639402791436,tienda,4,1,15,480,1080
345,Zaragoza – Cliente 0448,client,Zaragoza,periurban,41.74046637250901,-1.1329442150737985,particular,4,0,6,480,1080
1287,Zaragoza – Cliente 1684,client,Zaragoza,regional,41.85623433707279,0.2453692762126726,tienda,16,0,19,480,1080
365,Zaragoza – Cliente 0474,client,Zaragoza,regional,42.67343205959742,-1.5061591161920724,tienda,14,0,16,480,1080
1246,Zaragoza – Cliente 1636,client,Zaragoza,periurban,41.78126357135841,-1.265119107238614,tienda,9,0,12,480,1080
1190,Zaragoza – Cliente 1564,client,Zaragoza,urban,41.61815630696858,-0.971008240380622,particular,2,0,5,480,1080
2439,Zaragoza – Cliente 3220,client,Zaragoza,urban,41.64105324357175,-0.8878081641042845,tienda,15,0,16,480,1080
1163,Zaragoza – Cliente 1530,client,Zaragoza,urban,41.6431529104206,-1.017027322069242,particular,1,1,7,480,1080
292,Zaragoza – Cliente 0381,client,Zaragoza,urban,41.65511746124324,-1.0075890017543812,particular,1,1,7,480,1080
315,Zaragoza – Cliente 0409,client,Zaragoza,urban,41.64799523850996,-1.0275984344975928,particular,2,1,6,480,1080
308,Zaragoza – Cliente 0400,client,Zaragoza,urban,41.706381363071664,-0.9783450434752464,particular,1,0,7,480,1080
1174,Zaragoza – Cliente 1543,client,Zaragoza,urban,41.73704605162311,-0.9595506750440516,particular,4,0,5,480,1080
1146,Zaragoza – Cliente 1509,client,Zaragoza,urban,41.59886201669112,-1.0158030370370557,particular,3,0,7,480,1080
1240,Zaragoza – Cliente 1627,client,Zaragoza,periurban,41.79116972830169,-0.9561533591134628,tienda,10,0,14,480,1080
2576,Zaragoza – Cliente 3406,client,Zaragoza,urban,41.62798949759554,-0.981586106125181,particular,1,0,7,480,1080
2609,Zaragoza – Cliente 3450,client,Zaragoza,periurban,41.53044226032236,-1.3161647287976104,particular,2,0,6,480,1080
1225,Zaragoza – Cliente 1609,client,Zaragoza,urban,41.64444955749405,-1.0826996765222088,tienda,22,0,11,480,1080
2657,Zaragoza – Cliente 3514,client,Zaragoza,periurban,41.5524960061233,-1.0469269281995774,tienda,13,0,20,480,1080
1099,Zaragoza – Cliente 1447,client,Zaragoza,urban,41.65953783595061,-1.0075275758389983,particular,1,1,5,480,1080
331,Zaragoza – Cliente 0427,client,Zaragoza,urban,41.65840106511036,-1.009522167378081,particular,2,1,7,480,1080
1244,Zaragoza – Cliente 1633,client,Zaragoza,periurban,41.56812738416378,-1.0167951919892355,tienda,14,0,19,480,1080
2620,Zaragoza – Cliente 3468,client,Zaragoza,periurban,41.75644882836546,-1.0214076702680042,particular,2,0,6,480,1080
2464,Zaragoza – Cliente 3257,client,Zaragoza,urban,41.67275286832509,-0.9809684696938912,particular,2,1,8,480,1080
2629,Zaragoza – Cliente 3479,client,Zaragoza,periurban,41.5857486224801,-1.1968150066423018,tienda,13,0,11,480,1080
1182,Zaragoza – Cliente 1554,client,Zaragoza,urban,41.67733758646431,-0.8766642439436182,tienda,15,0,17,480,1080
2573,Zaragoza – Cliente 3402,client,Zaragoza,urban,41.64255744682089,-0.9588274320197252,particular,1,0,5,480,1080
2639,Zaragoza – Cliente 3490,client,Zaragoza,periurban,41.91008216723573,-0.9019928822312993,tienda,12,0,10,480,1080
321,Zaragoza – Cliente 0415,client,Zaragoza,urban,41.737780205912,-1.0456963832906818,tienda,10,0,12,480,1080
2667,Zaragoza – Cliente 3531,client,Zaragoza,periurban,41.63289229686307,-1.281408794087884,particular,1,0,7,480,1080
2635,Zaragoza – Cliente 3486,client,Zaragoza,periurban,41.47639029330925,-0.9209824092144828,particular,1,0,7,480,1080
1210,Zaragoza – Cliente 1590,client,Zaragoza,urban,41.72616251588622,-1.0260520378912288,particular,2,0,8,480,1080
2505,Zaragoza – Cliente 3315,client,Zaragoza,urban,41.68264717532956,-1.115027867552377,tienda,12,0,10,480,1080
1286,Zaragoza – Cliente 1683,client,Zaragoza,regional,42.26184952407458,-2.076317867105698,tienda,9,0,17,480,1080
2471,Zaragoza – Cliente 3264,client,Zaragoza,urban,41.63202872601582,-1.0467090796243346,particular,3,0,6,480,1080
2510,Zaragoza – Cliente 3324,client,Zaragoza,urban,41.674450159976736,-1.0152797072841229,particular,1,1,5,480,1080
1258,Zaragoza – Cliente 1650,client,Zaragoza,periurban,41.53153338868223,-1.028302040241425,tienda,17,0,10,480,1080
1221,Zaragoza – Cliente 1603,client,Zaragoza,urban,41.65792441295967,-1.0143697783906676,particular,3,1,6,480,1080
284,Zaragoza – Cliente 0368,client,Zaragoza,urban,41.62478427759648,-0.962645728501968,particular,2,0,6,480,1080
1260,Zaragoza – Cliente 1652,client,Zaragoza,periurban,41.81198494569229,-1.0884985783885237,particular,1,0,5,480,1080
2676,Zaragoza – Cliente 3544,client,Zaragoza,regional,42.89981953584038,-2.44195985858178,tienda,12,0,17,480,1080
2646,Zaragoza – Cliente 3499,client,Zaragoza,periurban,41.55240003669815,-0.734624552978407,particular,1,0,8,480,1080
2543,Zaragoza – Cliente 3362,client,Zaragoza,urban,41.65178413781848,-0.9838063241004869,particular,2,1,5,480,1080
1104,Zaragoza – Cliente 1454,client,Zaragoza,urban,41.671792488629706,-1.0188613866950846,tienda,6,1,14,480,1080
1230,Zaragoza – Cliente 1615,client,Zaragoza,periurban,41.45432213453616,-1.2183279549380543,tienda,11,0,19,480,1080
2561,Zaragoza – Cliente 3386,client,Zaragoza,urban,41.66572961854759,-1.0224506195001413,tienda,10,1,15,480,1080
2660,Zaragoza – Cliente 3520,client,Zaragoza,periurban,41.70580720418772,-1.2475711028876022,tienda,6,0,19,480,1080
2684,Zaragoza – Cliente 3556,client,Zaragoza,regional,40.30093176864341,0.1161609649365613,particular,3,0,6,480,1080
1217,Zaragoza – Cliente 1598,client,Zaragoza,urban,41.61612054336849,-0.9304955646174844,particular,2,0,5,480,1080
2472,Zaragoza – Cliente 3265,client,Zaragoza,urban,41.66046710321724,-1.0095826603363354,particular,2,1,7,480,1080
1175,Zaragoza – Cliente 1544,client,Zaragoza,urban,41.653363627087685,-0.999611527238945,particular,1,1,6,480,1080
1102,Zaragoza – Cliente 1450,client,Zaragoza,urban,41.70135173138816,-0.9448372747665847,particular,4,0,5,480,1080
1296,Zaragoza – Cliente 1694,client,Zaragoza,regional,41.67141439583185,-2.941381479760653,tienda,12,0,20,480,1080
1219,Zaragoza – Cliente 1601,client,Zaragoza,urban,41.68731678998072,-1.0075094710614174,particular,2,1,8,480,1080
341,Zaragoza – Cliente 0443,client,Zaragoza,periurban,41.7244568432472,-1.2404878577159737,particular,1,0,8,480,1080
2519,Zaragoza – Cliente 3333,client,Zaragoza,urban,41.59588643087432,-1.0493059404531524,tienda,17,0,19,480,1080
327,Zaragoza – Cliente 0423,client,Zaragoza,urban,41.656215621634615,-1.0111446760232672,tienda,12,1,13,480,1080
312,Zaragoza – Cliente 0404,client,Zaragoza,urban,41.696283574402365,-1.0454075039775634,particular,1,0,5,480,1080
2530,Zaragoza – Cliente 3346,client,Zaragoza,urban,41.65775576457216,-1.014155921854611,particular,2,1,8,480,1080
1335,Valencia – Cliente 1744,client,Valencia,urban,39.53046823406242,-0.5262668605092725,particular,1,1,5,480,1080
2823,Valencia – Cliente 3751,client,Valencia,urban,39.53441601736663,-0.5873566009578838,particular,3,1,8,480,1080
2969,Valencia – Cliente 3961,client,Valencia,regional,39.07037730803801,0.007017328239367,tienda,16,0,19,480,1080
450,Valencia – Cliente 0580,client,Valencia,periurban,39.58061091393858,-0.3091221471764513,tienda,18,0,15,480,1080
1406,Valencia – Cliente 1833,client,Valencia,urban,39.54027599850051,-0.6308225625192764,tienda,22,0,19,480,1080
1509,Valencia – Cliente 1974,client,Valencia,regional,39.43996056892391,1.967634319637987,particular,1,0,5,480,1080
383,Valencia – Cliente 0496,client,Valencia,urban,39.4610129150789,-0.52625262470215,particular,2,0,6,480,1080
2873,Valencia – Cliente 3821,client,Valencia,urban,39.51333280250518,-0.549658452866379,particular,6,1,5,480,1080
451,Valencia – Cliente 0581,client,Valencia,periurban,39.573437337284496,-0.6774101464868071,tienda,15,0,20,480,1080
2753,Valencia – Cliente 3668,client,Valencia,urban,39.53655999688483,-0.5642430546669165,particular,1,1,8,480,1080
428,Valencia – Cliente 0551,client,Valencia,urban,39.53486976127759,-0.5406943274452113,particular,4,1,8,480,1080
1343,Valencia – Cliente 1754,client,Valencia,urban,39.578592840125886,-0.6822753724608561,particular,1,0,7,480,1080
1334,Valencia – Cliente 1743,client,Valencia,urban,39.48325351959916,-0.5421115003152569,particular,2,0,7,480,1080
2992,Valencia – Cliente 3989,client,Valencia,regional,39.25617678060048,1.5647868369618028,particular,3,0,6,480,1080
2773,Valencia – Cliente 3689,client,Valencia,urban,39.581505849237416,-0.5915586142593086,tienda,6,0,16,480,1080
1459,Valencia – Cliente 1912,client,Valencia,periurban,39.63592723278024,-0.663467024662207,particular,5,0,7,480,1080
403,Valencia – Cliente 0521,client,Valencia,urban,39.50161390529269,-0.5305518918291598,particular,2,0,6,480,1080
1437,Valencia – Cliente 1877,client,Valencia,urban,39.53252947351097,-0.5880084210382185,particular,2,1,7,480,1080
1409,Valencia – Cliente 1836,client,Valencia,urban,39.523136431035226,-0.6287019836538473,tienda,17,0,10,480,1080
459,Valencia – Cliente 0594,client,Valencia,regional,40.540192458620055,-0.1872601284081499,particular,1,0,7,480,1080
375,Valencia – Cliente 0487,client,Valencia,urban,39.53378498677088,-0.5830639578008848,tienda,16,1,20,480,1080
2991,Valencia – Cliente 3988,client,Valencia,regional,41.28743213325571,-0.5128255673969224,particular,2,0,8,480,1080
2939,Valencia – Cliente 3915,client,Valencia,periurban,39.626370921659706,-0.4287739083952309,tienda,16,0,19,480,1080
3000,Valencia – Cliente 3999,client,Valencia,regional,39.78196456107012,-3.083881406861878,particular,1,0,5,480,1080
2772,Valencia – Cliente 3687,client,Valencia,urban,39.53406112142935,-0.5565080420934111,tienda,8,1,14,480,1080
2943,Valencia – Cliente 3923,client,Valencia,periurban,39.40622290262579,-0.4188652951654703,tienda,13,0,16,480,1080
445,Valencia – Cliente 0575,client,Valencia,periurban,39.605748218445015,-0.7553362287447611,particular,1,0,5,480,1080
1360,Valencia – Cliente 1774,client,Valencia,urban,39.50676390362421,-0.6879045892684541,particular,3,0,6,480,1080
2960,Valencia – Cliente 3946,client,Valencia,regional,40.33528833332538,-0.1974173316514642,particular,2,0,7,480,1080
2841,Valencia – Cliente 3775,client,Valencia,urban,39.50255578350656,-0.5330561967248546,tienda,11,0,16,480,1080
2999,Valencia – Cliente 3998,client,Valencia,regional,40.32418977277913,0.0670203019472189,tienda,11,0,18,480,1080
1388,Valencia – Cliente 1811,client,Valencia,urban,39.50375439742577,-0.6068149328540247,particular,5,0,8,480,1080
455,Valencia – Cliente 0585,client,Valencia,periurban,39.37410148330523,-0.7663416171669768,tienda,10,0,17,480,1080
1482,Valencia – Cliente 1942,client,Valencia,periurban,39.74403922418215,-0.416731889732845,tienda,7,0,18,480,1080
1417,Valencia – Cliente 1850,client,Valencia,urban,39.50873904898015,-0.5390459342941709,particular,3,1,7,480,1080
2857,Valencia – Cliente 3798,client,Valencia,urban,39.61012906444712,-0.5135065617739576,particular,2,0,8,480,1080
1357,Valencia – Cliente 1770,client,Valencia,urban,39.48181895767784,-0.5118768322403393,particular,2,0,5,480,1080
2919,Valencia – Cliente 3888,client,Valencia,periurban,39.64817036985342,-0.5692403735205537,tienda,11,0,13,480,1080
2845,Valencia – Cliente 3783,client,Valencia,urban,39.47751155384197,-0.6019489930317774,particular,2,0,8,480,1080
1500,Valencia – Cliente 1964,client,Valencia,regional,39.97506957357664,0.8822668408814246,particular,1,0,6,480,1080
2768,Valencia – Cliente 3683,client,Valencia,urban,39.4629710318155,-0.5670041421089985,particular,2,0,6,480,1080
402,Valencia – Cliente 0520,client,Valencia,urban,39.51512060774098,-0.5436292924363054,particular,1,1,6,480,1080
2910,Valencia – Cliente 3875,client,Valencia,periurban,39.65098759037686,-0.7258370494060142,tienda,10,0,10,480,1080
2974,Valencia – Cliente 3967,client,Valencia,regional,39.70338514927966,-2.377461337392642,tienda,13,0,17,480,1080
397,Valencia – Cliente 0514,client,Valencia,urban,39.4868967014221,-0.6767553439897152,particular,3,0,6,480,1080
1407,Valencia – Cliente 1834,client,Valencia,urban,39.533187561155806,-0.5994812401786414,particular,3,1,7,480,1080
2877,Valencia – Cliente 3827,client,Valencia,urban,39.57303665866709,-0.6747919092194665,particular,3,0,7,480,1080
1329,Valencia – Cliente 1738,client,Valencia,urban,39.43103412850496,-0.6050976374985334,particular,1,0,5,480,1080
436,Valencia – Cliente 0563,client,Valencia,periurban,39.43263539773349,-0.7584251279626917,tienda,14,0,18,480,1080
2894,Valencia – Cliente 3851,client,Valencia,periurban,39.56578433213983,-0.3181742790106415,particular,3,0,5,480,1080
1470,Valencia – Cliente 1926,client,Valencia,periurban,39.74686649717293,-0.6619994161556969,particular,3,0,6,480,1080
1473,Valencia – Cliente 1930,client,Valencia,periurban,39.39994382619614,-0.3961771540980702,particular,5,0,7,480,1080
1326,Valencia – Cliente 1735,client,Valencia,urban,39.521097643755205,-0.6888824805268385,particular,4,0,8,480,1080
2959,Valencia – Cliente 3944,client,Valencia,regional,39.96760796658342,-2.699028275342823,particular,2,0,5,480,1080
2995,Valencia – Cliente 3992,client,Valencia,regional,39.39316846054846,-1.7795420806873392,tienda,10,0,13,480,1080
2760,Valencia – Cliente 3675,client,Valencia,urban,39.549998126935606,-0.5027842745623167,particular,1,0,7,480,1080
1434,Valencia – Cliente 1874,client,Valencia,urban,39.55664521020734,-0.5408528846160965,tienda,10,1,12,480,1080
1390,Valencia – Cliente 1814,client,Valencia,urban,39.4913718243695,-0.5572075366275301,tienda,10,0,15,480,1080
1362,Valencia – Cliente 1779,client,Valencia,urban,39.49303279575752,-0.447185934598346,particular,1,0,7,480,1080
1420,Valencia – Cliente 1855,client,Valencia,urban,39.56018863695568,-0.5898410813601915,particular,1,1,6,480,1080
449,Valencia – Cliente 0579,client,Valencia,periurban,39.44166899002423,-0.4621182935999989,tienda,11,0,20,480,1080
1401,Valencia – Cliente 1828,client,Valencia,urban,39.490872823346585,-0.5702532577384896,tienda,15,0,10,480,1080
2733,Valencia – Cliente 3633,client,Valencia,urban,39.501558101561486,-0.6641038124915972,particular,1,0,7,480,1080
2940,Valencia – Cliente 3917,client,Valencia,periurban,39.71762056849802,-0.5144675788601158,tienda,13,0,19,480,1080
2952,Valencia – Cliente 3936,client,Valencia,periurban,39.32995029476368,-0.6340422503539154,tienda,12,0,15,480,1080
443,Valencia – Cliente 0573,client,Valencia,periurban,39.53948588525151,-0.4051706678488549,tienda,12,0,18,480,1080
2965,Valencia – Cliente 3953,client,Valencia,regional,39.84066083320615,-1.7769219301030224,tienda,9,0,11,480,1080
2993,Valencia – Cliente 3990,client,Valencia,regional,40.10184793299985,-0.8579690809217949,particular,1,0,5,480,1080
454,Valencia – Cliente 0584,client,Valencia,periurban,39.33202560874622,-0.5802146718213513,particular,3,0,5,480,1080
2720,Valencia – Cliente 3613,client,Valencia,urban,39.62082836441742,-0.6276213662700207,particular,1,0,5,480,1080
1529,Valencia – Cliente 1999,client,Valencia,regional,39.16085756644503,0.987942832516237,tienda,11,0,16,480,1080
379,Valencia – Cliente 0491,client,Valencia,urban,39.54014431914008,-0.510555726463888,particular,2,0,6,480,1080
